15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:17
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:15
15169;104.237.191.0;24;0:00:00
15169;104.237.191.0;24;0:00:05
15169;104.237.191.0;24;0:00:05
15169;104.237.191.0;24;0:00:16
15169;104.237.191.0;24;0:00:09
15169;104.237.191.0;24;0:00:13
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:19
15169;104.237.191.0;24;0:00:38
15169;104.237.191.0;24;0:00:10
15169;104.237.191.0;24;0:00:30
15169;104.237.191.0;24;0:00:14
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:13
15169;104.237.191.0;24;0:00:37
15169;104.237.191.0;24;0:00:30
15169;104.237.191.0;24;0:00:51
15169;104.237.191.0;24;0:00:06
15169;104.237.191.0;24;0:50:09
15169;104.237.191.0;24;0:00:16
15169;104.237.191.0;24;0:00:47
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:22
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:18
15169;104.237.191.0;24;0:00:05
15169;104.237.191.0;24;0:00:13
15169;104.237.191.0;24;0:00:01
15169;104.237.191.0;24;0:00:11
15169;104.237.191.0;24;0:01:04
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:07
15169;104.237.191.0;24;0:00:08
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:18
15169;104.237.191.0;24;0:00:54
15169;104.237.191.0;24;0:50:06
15169;104.237.191.0;24;0:00:00
15169;104.237.191.0;24;0:00:12
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:07
15169;104.237.191.0;24;0:00:17
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:14
15169;104.237.191.0;24;0:00:24
15169;104.237.191.0;24;0:00:08
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:24
15169;104.237.191.0;24;0:00:07
15169;104.237.191.0;24;0:00:27
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:07
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:10
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:07
15169;104.237.191.0;24;0:00:08
15169;104.237.191.0;24;0:00:01
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:13
15169;104.237.191.0;24;0:00:12
15169;104.237.191.0;24;0:00:04
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:02
15169;104.237.191.0;24;0:00:01
15169;104.237.191.0;24;0:00:05
15169;104.237.191.0;24;0:00:03
15169;104.237.191.0;24;0:00:20
15169;104.237.191.0;24;0:00:41
15169;104.237.191.0;24;0:00:01
